id|glyph|ann
61.5|樅|木名又七恭切
61.6|磫|磫𥗫礪石
61.7|豵|豕生三子
61.8|熧|火行穴中
61.9|𧺣|急行也又此從切
62.1|茸|草生皃而容切十
62.2|䩸|毳飾[髶/𩮙]
62.3|髶|髮多亂皃
62.4|䇯|竹頭有文
62.5|襛|華皃又厚衣皃又女容切
62.6|穠|花木厚也又女容切
62.7|搑|擣也
62.8|𥎂|𥍮𥎂矛也
62.9|榵|木名似檀
62.10|穁|禾[梢/梋]
63.1|蛩|蛩蛩巨虛獸也≆說文云一曰秦謂蟬蜕曰蛩渠容切十六
63.2|邛|勞也病也又臨邛縣亦邛僰又姓列仙傳有周封史邛䟽
63.3|舼|舼船
63.4|𦨰|上同
63.5|筇|竹名可爲杖張鶱至大宛得之
63.6|輁|輁軸所以支棺也又音拱
63.7|𦭭|蓂莢實也
63.8|𥳎|𥳎籠
63.9|䂬|𠌖倯可憎之皃
63.10|蛬|蟋蟀又音拱
63.11|𠌖|𠌖倯可憎之皃
63.12|𩬰|𩬰鬆髪亂也
63.13|桏|柜柳
63.14|䅃|稰也又巨壠切
63.15|𤤶|𤤶佩
63.16|𩢽|獸如馬而青一走千里也
64.1|鱅|魚名似牛音如豕蜀庸切又音庸三
64.2|慵|嬾也
64.3|𩌨|通俗文云牽乾也
65.1|恭|恭敬也≆說文本作𢙄肅也又姓晉太子申生號恭君其後氏焉出國語九容切陸以恭蜙[縱/樅]等入冬韻非也十
65.2|龔|姓也漢有龔遂
65.3|供|奉也具也設也給也進也又居用切
65.4|珙|璧也又音拱
65.5|䢼|邑名出異苑又亭名出晉書
65.6|共|共城縣在衞州又渠用切
65.7|𤱨|㽤也
65.8|廾|竦手也≆說文本居竦切
65.9|髸|髸䯳
65.10|䳍|鳥似雉鳴自呼
66.1|蜙|蜙蝑蟲名息恭切六
66.2|淞|水名在吳又音松
66.3|凇|凍落之皃
66.4|鬆|髮亂皃亦作䯳
66.5|倯|倯恭怯皃
66.6|𢔋|小行恐皃
67.1|樅|木名松葉栢身七恭切又音蹤十二
67.2|鏦|短矛又音䆫
67.3|從|從容又疾容秦用二切
67.4|暰|光也張景陽七命云怒目電暰是也
67.5|䗥|螉䗥小蜂生牛馬皮中也
67.6|瑽|瑽瑢佩玉行皃
67.7|摐|打也又音䆫
67.8|䐫|肥病
67.9|𥡬|治禾𥡬移
67.10|𧺣|急行也又音蹤
67.11|鬆|髪亂又息恭切
67.12|𨑪|𨑪遷
68.1|銎|斤斧受柄處也曲恭切又許容切二
68.2|𥳎|𥳎籠
69.1|江|江海書有九江尋陽記云烏江蚌江烏白江嘉靡江畎江沔江廪江提江菌江亦姓出陳留本顓頊玄孫伯益之後爵封於江陵爲楚所滅後以國爲氏古雙切十一
69.2|扛|舉鼎≆說文云扛横關對舉也秦武王與孟≆說扛龍文之鼎脱臏而死
69.3|杠|旌旗飾一曰牀前横[-/木]
69.4|茳|茳蘺香草
69.5|釭|燈又音工
69.6|矼|石矼石橋也爾雅曰石杠謂之徛字俗從石
69.7|豇|豇豆蔓生白色
69.8|肛|胮肛脹大又許江切
69.9|玒|玉名又音工
69.10|𧢸|舉角
69.11|䜫|䜫谷在南郡
70.1|厖|厚也[犬/大]也莫江切十四
70.2|駹|黑馬白面
70.3|狵|犬多毛亦作尨
70.4|尨|上同
70.5|浝|水名
70.6|哤|語雜亂曰哤
70.7|牻|牛白黑雜
70.8|娏|女神名
70.9|䵨|隂私事也
70.10|㟌|五帋山名在蜀
70.11|蛖|蛖螻螻蛄類
70.12|𥆙|目不明
70.13|痝|病困
70.14|𠈵|不媚
71.1|𦗳|耳中聲也女江切八
71.2|𣰊|髪多
71.3|涳|姓出纂文又音[◫羊咅/羫]
71.4|噥|噥嗔語出字林
71.5|𩟊|強食
71.6|鬞|亂髮
71.7|䁸|目不明
71.8|𪆯|鴻𪆯
72.1|囪|≆說文曰在牆曰牖在屋曰囱楚江切九
72.2|䆫|≆說文作窗通孔也釋名曰䆫聦也於內見外之聦明也
72.3|牎|上同
72.4|窓|俗
72.5|䎫|種也
72.6|堫|上同
72.7|摐|打鐘鼓也
72.8|鏦|短矛也
72.9|𥍷|上同
73.1|邦|國也又姓出何氏姓苑博江切四
73.2|𤰫|古文
73.3|梆|木名
73.4|垹|土精如手在地中食之無病
74.1|栙|降䉶帆未張下江切八
74.2|䜶|䜶䝄胡豆
74.3|降|降伏又古巷切
74.4|缸|甖[缸/瓨]
74.5|缻|上同
74.6|洚|≆說文曰水不遵道一曰下也又古巷切
74.7|夅|服也
74.8|跭|跭𨇯[堅/豎]立也
75.1|胮|胮脹匹江切又音龐五
75.2|𤵸|上同
75.3|𩐨|鼓聲
75.4|𪔔|上同
75.5|𪐿|黑皃
76.1|瀧|南人名湍亦州在嶺南品江切又音雙二
76.2|䮾|充塞之皃
77.1|雙|偶也兩隻也又姓出姓苑後魏有將軍雙仕洛所江切七
77.2|艭|艂艭舩名
77.3|䉶|帆也
77.4|𢥠|懼也左傳云駟氏𢥠
77.5|䝄|豆也
77.6|瀧|水名在郴州界
77.7|𨇯|跭𨇯立也
78.1|龐|姓也出南安南陽二望本周文王子畢公髙後封於龐因氏焉魏有龐㳙薄江切五
78.2|逄|姓也出北海左傳齊有逄丑父
78.3|胮|胮肛脹大皃
78.4|𩐨|鼓聲
78.5|舽|舽舡船[皃/名]
79.1|肛|許江切四
79.2|啌|啌瞋語出聲譜
79.3|谾|空谷皃
79.4|舡|舽舡船[皃/名]
80.1|胦|胦肛不伏人握江切一
81.1|腔|羊腔也苦江切十二
81.2|𤟄|上同
81.3|羫|古文
81.4|控|打也又苦貢切
81.5|椌|椌楬
81.6|悾|信也愨也又音空
81.7|跫|蹋地聲
81.8|涳|直流
81.9|崆|崆㟅山皃又音空
81.10|𩩝|𩪘𩩝[㞍/尻]骨
81.11|㾤|喉中病
81.12|㼹|㼹甎𤮇也
82.1|幢|旛幢釋名曰幢幢也其皃幢幢然也宅江切六
82.2|撞|撞突也學記曰善待問者如撞鐘撞擊也
82.3|橦|木名又音鍾童
82.4|𣃘|旌旗杠皃出≆說文又丑善切
82.5|噇|喫皃
82.6|𩪘|𩪘𩩝[㞍/尻]骨
83.1|憃|愚也丑江切又丑龍切又抽用切五
83.2|䚎|視不明也一曰直視又丑巷切
83.3|𥡟|黍𥡟不實也
83.4|䄝|祠不敬也
83.5|𧜧|短敝衣也
84.1|樁|橛也都江切二
84.2|𣻛|深水立𣻛
85.1|㟅|五江切一
86.1|淙|水流皃士江切又才宗切四
86.2|鬃|髻髙皃
86.3|㼻|甖也出方言
86.4|𩞐|饞𩞐愛食
87.1|支|支度也支持也亦姓何氏姓苑云琅邪人後趙録有司空支雄又漢複姓莊子有支離益善屠龍章移切二十九
87.2|𥾣|縴𥾣挽船繩也
87.3|只|專辝又之爾切
87.4|汥|水都名
87.5|㲍|㲔㲍者輕毛皃
87.6|巵|酒器
87.7|梔|栀子木實可染黃
87.8|枝|枝柯又漢複姓左傳楚大夫枝如子弓
87.9|衹|[衹/祇]適也又巨支切
87.10|㽻|疾也
87.11|衼|衹衼尼法衣也衹音歧
87.12|肢|肢體
87.13|胑|並上同
87.14|𨈛|福也又是支切
87.15|禔|福也又是支切
87.16|馶|馬強
87.17|氏|月氏國名又閼氏匈奴皇后也又精是二音
87.18|疻|毁傷
87.19|㩼|多也又音寘
87.20|鳷|鳥名漢武帝造鳷鵲觀在雲陽甘泉宫外
87.21|䧴|上同
87.22|觶|本音寘今作奉觶字
87.23|榰|爾雅曰榰柱也謂相榰柱也
87.24|㯄|玉篇云木盛
87.25|𪂅|土精如鴈一足黃色毁之殺人
87.26|𧌔|蟲名似蜥蜴能吞人
87.27|眵|目汁凝又尺支切
87.28|䡋|䡋軝長轂
87.29|𩍲|皮鞁
88.1|移|遷也遺也延也徙也易也≆說文曰禾相倚移也又官曹公府不相臨敬則爲移書[蔑/箋]表之類也亦姓風俗通云漢有弘農太守移良弋支切三十二
88.2|䄬|上同
88.3|迻|≆說文遷也
88.4|𠩗|≆說文歠也
88.5|杝|木名
88.6|鉹|方言云涼州呼甑又音侈
88.7|袲|宋地名又音侈
88.8|箷|衣架
88.9|𥠥|上同。又榻前几。
88.10|㥴|忯㥴不憂事
88.11|詑|詑詑自得皃又淺意也
88.12|簃|樓閣邊小屋又音池
88.13|䔟|萎䔟草
88.14|熪|燫熪火不絶皃
88.15|扅|扊扅戸扃
88.16|衪|衣袖
88.17|暆|東暆縣在樂浪
88.18|迆|逶迆又移爾切
88.19|𤝻|獸名似犬尾白目喙赤出則大兵
88.20|栘|扶栘木名又成兮切
88.21|歋|歋𢋅手相弄人亦作擨又以遮切
88.22|酏|酒也又羊氏切
88.23|匜|怀匜似桸可以注水又羊氏切
88.24|拸|加也
88.25|謻|埤蒼云冰室門名
88.26|𠗺|上同
88.27|蛇|蜲蛇莊子所謂紫衣而朱冠又蛇丘縣名又神遮切
88.28|虵|俗
88.29|螔|爾雅曰蚹蠃螔蝓注謂即蝸牛也
88.30|𠐀|𠐀𢋅
88.31|𣣢|𥬇𣣢
88.32|䬁|小旋風咸陽有之小䬁於地也
89.1|爲|爾雅曰作造爲也≆說文曰母猴也又姓風俗通云漢有南郡太守爲昆薳支切又王僞切六
89.2|為|俗
89.3|潙|水名在新陽
89.4|䧦|阪名在鄭又王詭切
89.5|鄬|地名
89.6|𩻟|大魚又許爲切
90.1|嬀|水名亦州春秋時屬燕秦爲上谷郡漢爲潘縣武德初置北燕州貞觀改爲嬀州因木爲名又姓文士傳有嬀覽居爲切二
90.2|潙|水名又音爲
91.1|𪎮|≆說文曰旌旗所以指𪎮也亦作麾許爲切六
91.2|麾|上同
91.3|噅|口不言正
91.4|撝|≆說文曰裂也易曰撝謙注謂指撝皆謙也
91.5|𩻟|大魚又音爲
91.6|䧦|鄭地
92.1|逶|逶迆於爲切十[-/一]
92.2|𣨙|枯死
92.3|萎|蔫也
92.4|㮃|田器
92.5|覣|好視
92.6|蜲|蜲蛇
92.7|痿|痹濕病也
92.8|倭|[愼/順]皃
92.9|委|委委佗佗美也
92.10|䴧|鹿肉
92.11|蟡|涸水精一身兩頭似蛇以名呼之可取魚鼈
93.1|糜|糜粥靡爲切九
93.2|縻|繫也又縻爵易作靡
93.3|㸏|㸏爛
93.4|𪎕|散也
93.5|蘼|薔蘼虋冬也又世彼切
93.6|䊳|䊳碎
93.7|𪎭|𪎭穄别名
93.8|𦗕|乗輿金耳
93.9|醿|酴醿酒也
94.1|隓|毀也≆說文曰敗城𨸏曰隓許規切九
94.2|墮|上同
94.3|隳|俗
94.4|眭|眭盱健皃又息爲切盱音吁
94.5|觿|角錐童子佩之≆說文曰觿角銳耑可以解結也又戸圭切
94.6|睢|仰目也
94.7|䜐|相毀之言
94.8|鑴|大鍾又戸圭切
94.9|蘳|華黃也又果實也
95.1|鬌|髮落直垂切又大果切[-/三]
95.2|錘|八銖又馳僞切
95.3|甀|甖也
96.1|𡍮|幾也疆也說文曰遠邊也是爲切十
96.2|垂|上同
96.3|陲|邊也說文危也
96.4|倕|重也黃帝時巧人名倕
96.5|𦈼|小口甖也
96.6|𨿠|雅鳥
96.7|圌|山名在吴都又市緣切
96.8|篅|盛穀圓𥫱
96.9|𥳙|上同
96.10|𠂹|草木葉縣
97.1|羸|瘦也力爲切二
97.2|𡰠|膝病
98.1|吹|吹嘘昌垂切又尺僞切三
98.2|炊|炊爨
98.3|䶴|習管古文作龡又尺僞切
99.1|鈹|大針也又劔如刀裝者敷羈切十二
99.2|帔|又芳髮切
99.3|鮍|魚鮍
99.4|披|又作翍開也分也散也
99.5|𤱍|耕也
99.6|耚|上同
99.7|狓|狓猖皃出新字林
99.8|翍|[翍/羽]張之皃
99.9|旇|旗靡
99.10|秛|禾租
99.11|𤿎|器破而未離又皮美切
99.12|㱟|開肉又匹靡切
100.1|陂|書傳云澤障曰陂彼爲切十一
100.2|詖|辯辝又音祕
100.3|碑|釋名曰本葬時所設臣子追述君父之功[-/美]以書其上
100.4|羆|爾雅曰羆如熊黃白文孝經援神契曰赤羆見則姦宄自逺也
100.5|𥀍|古文
100.6|𨰟|玉篇云耜屬也
100.7|𤜑|牛名又音皮
100.8|𨧦|鋸鉏也
100.9|𥶓|竹名
100.10|襬|關東人呼裙也
100.11|藣|草名又彼義切
101.1|隨|從也順也又姓風俗通云[隋/隨]侯之後漢有博土隨何後漢有扶風隨蕃旬爲切三
101.2|隋|國名本作隨左傳曰漢東之國隨爲大漢初爲縣後魏爲郡又改爲州隋文帝去辵
101.3|𥶻|𥶻籠
102.1|虧|缺也俗作𧇾去爲切一
103.1|闚|小視去隨切二
103.2|窺|上同
104.1|竒|異也≆說文作奇又虜複姓後魏書奇斤氏後改爲奇氏渠羈切又居宜切十
104.2|琦|玉名
104.3|騎|≆說文曰跨馬也又其寄切
104.4|鵸|鵸䳜鳥似烏三首六尾自爲牝牡善𥬇䳜音余出山海經
104.5|弜|強也又其丈切
104.6|鬾|小兒〾鬼
104.7|碕|曲岸又巨支切
104.8|𢺷|木别生也
104.9|㩽|上同。又橫首[-/枝]貌
104.10|錡|釜屬又魚綺切
105.1|祇|地祇神也巨支切二十五
105.2|示|上同見周禮本又時至切
105.3|衹|衹衼尼法衣
105.4|岐|山名亦州春秋及戰國時爲秦都漢爲右扶風[-/後]魏置雍城鎭又改爲岐州因山而名又姓黃帝時有岐伯
105.5|歧|歧路
105.6|𨙸|邑名在扶風
105.7|馶|勁皃
105.8|疧|病也詩云俾我疧兮
105.9|蚑|蚑蚑蟲行皃又長蚑蠨蛸别名出崔豹古今注
105.10|忯|爾雅云忯忯惕惕愛也
105.11|䞚|≆說文曰縁大木也一曰行皃
105.12|翄|翄翄飛皃
105.13|𢻚|弓硬皃
105.14|軝|≆說文曰長轂之軝以朱約之詩曰約軝錯衡
105.15|𩉬|上同
105.16|芪|藥草≆說文曰芪母也
105.17|汥|≆說文曰水都也又音支
105.18|跂|行皃又音企
105.19|䲬|雞又云鴈
105.20|蚔|[蟲/𧎪]也
105.21|䉻|赤米
105.22|𦭲|繰絲鉤緒
105.23|伎|舒散又音技
105.24|𨱜|長𨱜國名髮長於身
105.25|𠁭|參差也
106.1|犧|犧牲書傳曰色純曰犧許羈切十[九/八]
106.2|羲|姓風俗通云堯郷羲仲之後
106.3|焁|焁欨貪者欲食皃
106.4|桸|[朽/构]也
106.5|巇|巇嶮
106.6|羛|地名在魏
106.7|戲|於戲歎辝又姓虙戲氏之後又喜義切
106.8|𤃪|水名在新豐
106.9|曦|日光
106.10|𢹍|擊也
106.11|𧕆|蠡名
106.12|䚙|角匕又火元切
106.13|䖒|古陶器也
106.14|㺣|獸名又曰豕也
106.15|𣤴|上同
106.16|𢨛|相𥬇之皃
106.17|㚀|毁也
106.18|隵|上同
107.1|㩻|不正也去奇切十一
107.2|觭|角一俯一仰也
107.3|踦|腳跛又腒綺切
107.4|㱦|死也≆說文棄也俗語謂死曰大㱦
107.5|崎|崎嶇
107.6|𦖊|一隻
107.7|碕|石橋
107.8|𤘌|虎牙
107.9|㥓|𢜩㥓儉[急/意]
107.10|䗁|長腳鼅鼄
107.11|攲|宗廟宥座之器≆說文又居宜切持去也
108.1|宜|≆說文本作𡧗所安也俗作冝亦姓出姓苑魚羈切十一
108.2|宐|上同
108.3|𠣨|𡪀
108.4|㝖|竝古文
108.5|儀|儀容又義也正也亦州名本漢湼縣地秦爲上黨郡武德爲遼州又爲箕州今爲儀州亦姓左傳徐大夫儀楚
108.6|𥪺|地名在徐
108.7|䣡|地名在徐
108.8|䴊|鵕䴊神鳥
108.9|轙|車上環轡所貫也又音蟻
108.10|涯|水畔也又五佳切
108.11|崖|崖岸又五佳切
109.1|皮|皮膚也釋名曰皮被也被覆體也亦姓出下邳符羈切六
109.2|疲|勞也乏也
109.3|郫|郫縣名在蜀
109.4|罷|倦也亦止也又音矲
109.5|㯅|木下[交/支]皃又符支切
109.6|犤|[下▼下字當刪▲]小牛也
110.1|提|羣飛皃是支切又弟泥切十二
110.2|𦑡|上同
110.3|㖷|鳥鳴
110.4|匙|匕也
110.5|䈕|≆說文曰簧屬
110.6|堤|堤封頃𠭇漢書作提顔師古曰提封者大舉其封疆也提音題
110.7|禔|福也亦安也喜也又音支
110.8|𦳚|𦳚母即知母草出字林
110.9|忯|愛也
110.10|姼|姼母也又尺氏切
110.11|眂|眂眂[役目/-]
110.12|𣏚|碓衡
111.1|兒|嬰兒又虜姓官氏志云賀兒氏後改爲兒氏汝移切四
111.2|𠒆|上同
111.3|唲|曲從皃楚詞云喔咿嚅唲
111.4|婼|前漢西域傳有婼羌
112.1|離|近曰離逺曰别≆說文曰離黃倉庚鳴則蠶生今用鸝爲鸝黃借離爲離别也又姓孟軻[門人▼門人二字當刪▲]有離婁吕支切三十七
112.2|籬|笊籬又爾雅曰樊藩也郭璞云謂藩籬也
112.3|醨|酒薄
112.4|罹|心憂
112.5|璃|琉璃
112.6|酈|魯地名又音歷
112.7|𣀷|陳也又力米切
112.8|驪|馬深黑色又姓驪戎國之後
112.9|𪖂|𪖂𪕭小䑕相銜行也
112.10|樆|山梨
112.11|鸝|鸝黃
112.12|鵹|上同
112.13|𪅆|上同又𪂈𪅆自爲牝牡
112.14|縭|婦人香纓
112.15|褵|玉篇云衣帶也
112.16|蘺|江蘺蘪蕪别名
112.17|䕻|草木附地生也
112.18|麗|東夷國名又盧計切
112.19|离|明也又卦名案易本作離又丑知切
112.20|䍦|接䍦白帽
112.21|㰚|柴㰚也
112.22|蠡|匈奴傳有谷蠡也[又/谷]音鹿
112.23|䅻|長沙人謂禾二把爲䅻
112.24|孋|孋姬本亦作驪
112.25|漓|水滲入地
112.26|灕|淋灕秋雨也
112.27|𧕯|蚰蜒别名
112.28|㷰|帷中火也又丑知切
112.29|𧕮|螹𧕮蟲名
112.30|攡|太𤣥經云張也
112.31|黐|黏也又丑知切
112.32|矖|矖瞜也
112.33|穲|穲穲黍稷行列
112.34|𢟢|多端又思之也
112.35|𢥗|上同
112.36|謧|弄[語/言]
112.37|劙|分破也
113.1|疵|黑病疾移切八
113.2|骴|残骨又音自
113.3|玼|玉病又七禮切
113.4|茈|𦳓茈草
113.5|𣐑|無𣐑木一名[榆/棆]
113.6|胔|人子腸名
113.7|飺|嫌食皃
113.8|鴜|𪇳鴜水鳥似魚虎蒼黑色又即知切
114.1|貲|貨也財也即移切十六
114.2|頿|≆說文云口上須俗作髭
114.3|鴜|𪇳鴜又疾移切
114.4|𪕊|䑕名似雞
114.5|鮆|魚名又才禮切
114.6|訾|思也又姓何氏姓苑云今齊人本姓蔡氏漢元帝功臣表有樓虚侯訾順
114.7|鄑|鄑城名海在北
114.8|㠿|布名
114.9|媊|≆說文云甘氏星經曰太白上公妻曰女媊居南斗食厲天下祭之曰明星又音[前/翦]
114.10|𨚖|谷名
114.11|㰣|歐也又子賜切
114.12|鈭|鈭錍斧也又千支切
114.13|姕|婦人皃又疾支此移二切
114.14|𦺱|菜名
114.15|䖪|蟲似蟬
114.16|觜|觜星爾雅曰娵觜之口營室東壁也又遵誅切
115.1|羈|馬絆也又馬絡也居宜切九
115.2|畸|殘田
115.3|羇|寄也
115.4|掎|掎角又居綺切
115.5|攲|[-/以]箸取物也≆說文曰持去也又起宜切
115.6|竒|不偶也又虧也又渠羈切
115.7|㱦|棄也又丘奇切
115.8|妓|妓姕態皃又渠綺切
115.9|躸|躸身單皃
116.1|卑|下也賤也亦姓蔡邕胡太傅碑有太傅[椽/掾]鴈門卑整府移切十一
116.2|鵯|鵯鶋鳥又音匹
116.3|椑|木名似𣐈荆州記曰宜都出大椑潘岳閑居賦云烏椑之𣐈
116.4|箄|取魚竹器
116.5|裨|裨補也增也與也附也助也又音陴
116.6|鞞|牛鞞縣在蜀又薄迷脯鼎二切
116.7|𩔹|須髪半白
116.8|痺|[痺/庳]下也又音婢
116.9|渒|水名
116.10|錍|鈭錍斧也
116.11|𢃍|冕也
117.1|陴|城上女牆也符支切十五
117.2|𩫫|籀文
117.3|焷|缹也
117.4|脾|≆說文曰土藏也釋名曰脾裨也在胃下裨助胃氣主化榖也
117.5|䴽|[麵/麴]餅
117.6|埤|附也增也又音婢
117.7|裨|副將又姓鄭有大夫裨竈
117.8|蜱|爾雅曰蟷蠰其子蜱蛸郭璞云蟷蠰螗螂别名
117.9|𧓎|上同
117.10|螷|爾雅曰蜌[蠯/螷]即蚌屬也又薄佳切又薄猛切
117.11|蠯|上同
117.12|㯅|木[枝下/下枝]也
117.13|郫|郫邵晉邑亦姓出姓苑
117.14|𪌈|𪌈䴻麥[麵/𪍑]
117.15|紕|飾縁邊也
118.1|䌳|繒似布≆說文曰粗緒也式支切十二
118.2|絁|俗
118.3|施|施設亦姓左傳魯大夫施伯何氏姓苑云今沛人又式豉以寘二切
118.4|葹|卷葹草名拔心不死
118.5|䙾|𧠪䙾面柔也本亦作戚施
118.6|鍦|短矛
118.7|鉈|上同≆說文本食遮切
118.8|鸍|似鴨而小又音彌
118.9|𪓿|𪓰𪓿蟾蜍别名
118.10|䗐|米榖中蟲
118.11|𧠜|誘𧠜
118.12|𢻫|≆說文𢾭也
119.1|斯|此也≆說文曰析也詩曰斧以斯之义姓吳志賀齊傳有剡縣史斯從息移切二十六
119.2|虒|似虎有角能行水中
119.3|𩆵|小雨
119.4|榹|榹桃山桃
119.5|㴲|涯也又水名出趙國
119.6|廝|廝養也役也使也
119.7|㒋|上同
119.8|凘|凌凘
119.9|磃|館名
119.10|㾷|痠㾷疼痛又斯齊切
119.11|傂|傂祁地名在絳西臨汾水本亦作虒
119.12|謕|數諫也諒也
119.13|鼶|䑕名又音啼
119.14|𪆁|鸒𪆁雅烏
119.15|蟴|爾雅曰[螺/蟔]蛅蟴郭璞曰蛓屬也今青州人呼蛓爲蛅蟴蛓音剌
119.16|㽄|甕破
119.17|螔|守宫别名
119.18|䫢|𩓨䫢，頭不正也。𩓨音精
119.19|䌳|經緯不同又式支切
119.20|䔮|草[-/名]生水中其花可食
119.21|菥|葴菥草似燕麥
119.22|𥕶|𥕶磨
119.23|蜤|爾雅曰蜤螽蜙蝑郭璞云蜙䗥也俗呼𧐍𧑓
119.24|燍|火焦臭也
119.25|禠|福也
119.26|鐁|平木器名
120.1|差|次也不齊等也楚宜切又楚佳楚懈二切四
120.2|嵯|㠁嵯山不齊又在河切
120.3|𪙉|齒參差
120.4|縒|參縒也
121.1|摛|舒也丑知切九
121.2|螭|螭無角如龍而黃北方謂之地螻
121.3|誺|不知又洛代切
121.4|魑|魑魅
121.5|黐|所以粘鳥又吕支切
121.6|㷰|火焱
121.7|离|猛獸。≆說文作𡴥，山神獸也。又吕知切
121.8|𡴥|上同
121.9|彲|獸名文王卜獵于渭陽所獲非龍非彲
122.1|彌|益也長也久也亦姓三輔決録有新豐彌𦫵又羌複姓後秦將軍彌姐婆觸武移切十七
122.2|𢏏|上同
122.3|鸍|鴆鳥名又名沈鳧似鴨而小也又式支切
122.4|镾|長久
122.5|䍘|罟也
122.6|𨤐|上同
122.7|𥉓|𥉓[汗/汙]面皃又莫結切
122.8|㣆|玉名
122.9|獼|獼猴
122.10|𥸀|竹篾亦作𥵨
122.11|擟|擟拘山名
122.12|麊|縣名在交趾
122.13|冞|[冞/深]入也冒也周行也
122.14|㜷|齊人呼母
122.15|䥸|青州人云鐮
122.16|𥎖|矛也
122.17|瀰|渺瀰大水皃
123.1|雌|牝也≆說文曰鳥母也此移切五
123.2|𦙼|小腸
123.3|姕|婦人皃又即移疾移二切
123.4|鈭|鈭錍斧也又即移切
123.5|𦍧|≆說文曰羊名蹏皮可以割黍
124.1|知|覺也欲也陟離切六
124.2|䵹|≆說文曰䵹鼄蟊也
124.3|鼅|上同
124.4|蜘|亦同
124.5|䣽|酒也
124.6|䝷|質當也亦作𧸅
125.1|漪|於離切水文也十一
125.2|猗|長也倚也施也又犗犬出字林或作犄
125.3|椅|木名校實桐皮
125.4|旖|旖旎旗舒皃又音上聲
125.5|禕|美也珍也
125.6|陭|陭氏縣名
125.7|欹|歎辝
125.8|㾨|身急[又▼又字當刪▲]弱也
125.9|犄|犗也
125.10|𩕲|[𥬇/美]容皃也
125.11|檹|≆說文曰木檹施也賈侍中≆說檹即椅[也/木]可作琴
126.1|馳|馳騖也疾驅也又姓出姓苑直離切十[四/三]
126.2|趍|≆說文曰趍趙夊也
126.3|池|停水曰池廣雅曰沼也又姓漢有中牟令池瑗出風俗通又有池仲魚城門失火仲魚燒死故諺曰城門失火殃及池魚
126.4|簃|連閣又音移
126.5|篪|樂器以竹爲之長尺四寸小者尺二寸七孔丗本曰蘇成公所作也
126.6|䶵|上同
126.7|踟|踟蹰
126.8|褫|蓐衣又曰褫氈≆說文曰奪衣也又敕爾直爾二切
126.9|䪧|咸䪧黃帝樂名樂記作池
126.10|䶔|齒齗
126.11|誃|别也亦作謻
126.12|傂|佌傂參差也又息移除爾二切
126.13|䞾|輕薄皃
127.1|眭|姓也出趙郡息爲切一
